season,team_id,historical_team_id,team_name,player_id,canonical_player_id,historical_player_id,player_name,canonical_player_name,player_url,r,player,col_3,tm,g,ab,r_2,h,1b,2b,3b,hr,rbi,tbb,avg,obp,slg,kc,ks,k,bb,ibb,sf,hrfrq,3avg,tb,ab_r,hits,avg_rsp,on_b,dp_h,rc,ta,lo,fo,go,fc,cont,hs,lob,obs,lq,pa,ops,obpe,trend,s_avg,obe,fiel,h2l,h2c,h2r,avg2,row_quality,validation_reasons,manual_review_action,manual_review_notes,stats_display_allowed
2024,2024_degeneration_x,degeneration_x,DEGENERATION X,2024_degeneration_x_sub_delgizzi,sub_delgizzi,sub_delgizzi,Sub - DelGizzi,SUB DELGIZZI,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_DEGENERATION X?player=Sub_-_DelGizzi,228,Sub - DelGizzi,98,,1,5,0,1,1,0,0,0,1,0,200,200,200,,,2,,0,0,,200,1,4,1,250,,,0.20,0.25,0,1,0,,,,3,,200,5,400,200,0,200,0,0,2,1,0,,rejected,sub_placeholder,,,no
2024,2024_bushwackers,bushwackers,BUSHWACKERS,2024_bushwackers_sub_auerbach,sub_auerbach,sub_auerbach,sub auerbach,SUB AUERBACH,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_BUSHWACKERS?player=sub_auerbach,232,sub auerbach,4,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,0,0,0,,,0.00,0.00,0,0,1,,,,1,,0,1,0,0,0,0,0,0,0,0,1,,rejected,sub_placeholder,,,no
2024,2024_junkyard_dogs,junkyard_dogs,JUNKYARD DOGS,2024_junkyard_dogs_sub_bohel,sub_bohel,sub_bohel,sub - Bohel,SUB BOHEL,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_JUNKYARD DOGS?player=sub_-_Bohel,234,sub - Bohel,94,,1,3,0,0,0,0,0,0,1,0,0,0,0,,,1,,0,0,,0,0,1,0,0,,,0.00,0.00,0,0,1,,,,0,,0,3,0,0,0,0,0,0,1,1,0,,rejected,sub_placeholder,,,no
2024,2024_junkyard_dogs,junkyard_dogs,JUNKYARD DOGS,2024_junkyard_dogs_sub_heismeyer,sub_heismeyer,sub_heismeyer,sub heismeyer,SUB HEISMEYER,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_JUNKYARD DOGS?player=sub_heismeyer,235,sub heismeyer,1,,1,4,1,0,0,0,0,0,0,0,0,0,0,,,1,,0,0,,0,0,1,0,0,,,0.00,0.00,0,0,1,,,,0,,0,4,0,250,0,0,1,0,0,3,0,,rejected,sub_placeholder,,,no
2024,2024_piper_s_pit,piper_s_pit,PIPER'S PIT,2024_piper_s_pit_sub_bernstein,sub_bernstein,sub_bernstein,sub bernstein,SUB BERNSTEIN,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_PIPER'S PIT?player=sub_bernstein,237,sub bernstein,97,,1,2,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,1,0,0,,,0.00,0.00,0,1,1,,,,0,,0,2,0,0,0,0,0,0,1,1,0,,rejected,sub_placeholder,,,no
2024,2024_piper_s_pit,piper_s_pit,PIPER'S PIT,2024_piper_s_pit_sub_petro,sub_petro,sub_petro,sub petro,SUB PETRO,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_PIPER'S PIT?player=sub_petro,238,sub petro,22,,1,2,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,1,0,0,,,0.00,0.00,0,0,2,,,,0,,0,2,0,0,0,0,0,0,0,1,1,,rejected,sub_placeholder,,,no
2024,2024_razor_ramon,razor_ramon,RAZOR RAMON,2024_razor_ramon_sub_dean,sub_dean,sub_dean,sub dean,SUB DEAN,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_RAZOR RAMON?player=sub_dean,240,sub dean,99,,1,4,0,0,0,0,0,0,0,0,0,0,0,,,2,,0,0,,0,0,2,0,0,,,0.00,0.00,0,0,1,,,,6,,0,4,0,0,0,0,0,0,0,2,0,,rejected,sub_placeholder,,,no
2024,2024_road_warriors,road_warriors,ROAD WARRIORS,2024_road_warriors_sub_rj,sub_rj,sub_rj,sub rj,SUB RJ,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_ROAD WARRIORS?player=sub_rj,241,sub rj,68,,1,4,1,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,2,0,0,,,0.00,0.00,0,2,1,,,,2,,0,4,0,250,0,0,1,0,0,3,1,,rejected,sub_placeholder,,,no
2024,2024_savages,savages,SAVAGES,2024_savages_sub_greg_a,sub_greg_a,sub_greg_a,Sub Greg A,SUB GREG A,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_SAVAGES?player=Sub_Greg_A,242,Sub Greg A,97,,1,2,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,,0,0,1,0,0,,,0.00,0.00,0,1,0,,,,2,,0,2,0,500,0,0,1,0,0,2,0,,rejected,sub_placeholder,,,no
2024,2024_savages,savages,SAVAGES,2024_savages_sub_avallone,sub_avallone,sub_avallone,Sub Avallone,SUB AVALLONE,https://www.turbostatsevents.com/site/2/stats/softball/lvc/valhalla2024_SAVAGES?player=Sub_Avallone,243,Sub Avallone,99,,1,3,1,0,0,0,0,0,0,1,0,250,0,,,1,,0,0,,0,0,0,0,0,,,0.07,0.33,0,1,1,,,,0,,167,4,250,250,0,0,0,0,0,1,1,,rejected,sub_placeholder,,,no
2023,2023_macon_bacon,macon_bacon,Macon Bacon,2023_macon_bacon_sub_spotto,sub_spotto,sub_spotto,sub spotto,SUB SPOTTO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Macon Bacon?player=sub_spotto,1,sub spotto,0,,1,1,1,1,1,0,0,0,0,0,1000,1000,1000,,,0,,0,0,0.00,1000,1,,0,0,0,,1.00,0.00,0,0,0,0,,1,,,1000,1,2000,1000,0,,,,0,1,0,1000,rejected,sub_placeholder,,,no
2023,2023_savanna_bananas,savanna_bananas,Savanna Bananas,2023_savanna_bananas_sub_bernstein,sub_bernstein,sub_bernstein,sub bernstein,SUB BERNSTEIN,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Savanna Bananas?player=sub_bernstein,2,sub bernstein,11,,1,4,2,3,2,1,0,0,0,0,750,750,1000,,,0,,0,0,0.00,750,4,,0,0,0,,3.00,4.00,0,0,0,1,,1,,,833,4,1750,750,0,,,,0,4,0,750,rejected,sub_placeholder,,,no
2023,2023_ghost_pirates,ghost_pirates,Ghost Pirates,2023_ghost_pirates_sub_alec,sub_alec,sub_alec,sub- Alec,SUB ALEC,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Ghost Pirates?player=sub-_Alec,7,sub- Alec,99,,1,3,2,2,1,1,0,0,0,1,667,750,1000,,,0,,0,0,0.00,667,3,,1,500,0,,2.45,4.00,0,1,0,0,,1,,,833,4,1750,750,0,,,,1,2,0,750,rejected,sub_placeholder,,,no
2023,2023_trash_pandas,trash_pandas,Trash Pandas,2023_trash_pandas_sub_debo,sub_debo,sub_debo,sub debo,SUB DEBO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Trash Pandas?player=sub_debo,25,sub debo,98,,1,5,1,3,2,1,0,0,3,0,600,600,800,,,1,,0,0,0.00,600,4,,3,600,0,,2.40,2.00,0,0,0,1,,1,,,667,5,1400,600,0,,,,1,2,1,600,rejected,sub_placeholder,,,no
2023,2023_mud_hens,mud_hens,Mud Hens,2023_mud_hens_sub_spotto,sub_spotto,sub_spotto,sub spotto,SUB SPOTTO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Mud Hens?player=sub_spotto,67,sub spotto,0,,1,2,0,1,1,0,0,0,0,0,500,500,500,,,1,,0,0,0.00,500,1,,1,1000,0,,0.50,1.00,0,0,0,0,,1,,,500,2,1000,500,0,,,,1,0,0,500,rejected,sub_placeholder,,,no
2023,2023_savanna_bananas,savanna_bananas,Savanna Bananas,2023_savanna_bananas_sub_spoto,sub_spoto,sub_spoto,sub spoto,SUB SPOTO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Savanna Bananas?player=sub_spoto,70,sub spoto,60,,1,4,1,2,2,0,0,0,1,0,500,500,500,,,0,,0,0,0.00,500,2,,1,1000,0,,1.00,1.00,0,0,2,0,,1,,,500,4,1000,500,0,,,,0,2,2,500,rejected,sub_placeholder,,,no
2023,2023_savanna_bananas,savanna_bananas,Savanna Bananas,2023_savanna_bananas_sub_smith,sub_smith,sub_smith,sub smith,SUB SMITH,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Savanna Bananas?player=sub_smith,71,sub smith,11,,1,4,2,2,2,0,0,0,1,0,500,500,500,,,0,,0,0,0.00,500,2,,0,0,0,,1.00,1.00,0,0,1,1,,1,,,500,4,1000,500,0,,,,2,2,0,500,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_auerbach,sub_auerbach,sub_auerbach,sub - Auerbach,SUB AUERBACH,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=sub_-_Auerbach,73,sub - Auerbach,99,,1,4,1,2,2,0,0,0,0,0,500,500,500,,,1,,0,0,0.00,500,2,,0,0,0,,1.00,1.00,0,0,0,1,,1,,,500,4,1000,500,0,,,,0,1,2,500,rejected,sub_placeholder,,,no
2023,2023_yard_goats,yard_goats,Yard Goats,2023_yard_goats_sub_mal,sub_mal,sub_mal,Sub Mal,SUB MAL,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Yard Goats?player=Sub_Mal,77,Sub Mal,55,,1,4,1,2,2,0,0,0,0,0,500,500,500,,,0,,0,0,0.00,500,2,,0,0,0,,1.00,1.00,0,0,1,1,,1,,,500,4,1000,500,0,,,,0,4,0,500,rejected,sub_placeholder,,,no
2023,2023_somerset_patriots,somerset_patriots,Somerset Patriots,2023_somerset_patriots_sub_1,sub_1,sub_1,Sub 1,SUB 1,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Somerset Patriots?player=Sub_1,102,Sub 1,95,,3,11,2,5,4,0,1,0,1,1,455,500,636,,,0,,0,0,0.00,455,7,,1,500,1,,3.63,1.33,0,2,2,1,,3,,,545,12,1136,583,26,,,,0,7,4,500,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub,sub,sub,Sub,SUB,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=Sub,111,Sub,99,,5,18,5,8,7,1,0,0,3,0,444,444,500,,,0,,0,0,0.00,400,9,,3,600,0,,4.00,0.90,0,4,4,2,,2,,,463,18,944,444,16,,,,1,14,3,444,rejected,sub_placeholder,,,no
2023,2023_savanna_bananas,savanna_bananas,Savanna Bananas,2023_savanna_bananas_sub,sub,sub,Sub,SUB,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Savanna Bananas?player=Sub,115,Sub,99,,4,16,7,7,6,1,0,0,3,0,438,438,500,,,1,,0,0,0.00,400,8,,1,200,2,,3.50,0.89,0,2,3,1,,4,,,458,16,938,563,21,,,,0,11,4,438,rejected,sub_placeholder,,,no
2023,2023_somerset_patriots,somerset_patriots,Somerset Patriots,2023_somerset_patriots_sub_3,sub_3,sub_3,Sub 3,SUB 3,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Somerset Patriots?player=Sub_3,119,Sub 3,96,,2,7,1,3,3,0,0,0,1,0,429,429,429,,,0,,0,0,0.00,429,3,,1,333,0,,1.29,0.75,0,2,1,1,,1,,,429,7,857,429,429,,,,1,6,0,429,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_mal_metz,sub_mal_metz,sub_mal_metz,Sub - Mal Metz,SUB MAL METZ,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=Sub_-_Mal_Metz,136,Sub - Mal Metz,99,,2,5,1,2,2,0,0,0,0,0,400,400,400,,,0,,0,0,0.00,400,2,,0,0,0,,0.80,0.67,0,2,1,0,,1,,,400,5,800,400,400,,,,0,4,1,400,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_petro,sub_petro,sub_petro,sub Petro,SUB PETRO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=sub_Petro,137,sub Petro,10,,1,5,1,2,2,0,0,0,3,0,400,400,400,,,0,,0,0,0.00,400,2,,2,667,1,,0.80,0.67,0,1,1,0,,1,,,400,5,800,600,0,,,,1,4,0,400,rejected,sub_placeholder,,,no
2023,2023_somerset_patriots,somerset_patriots,Somerset Patriots,2023_somerset_patriots_sub_2,sub_2,sub_2,Sub 2,SUB 2,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Somerset Patriots?player=Sub_2,148,Sub 2,88,,3,8,0,3,2,1,0,0,1,0,375,375,500,,,0,,0,0,0.00,375,4,,0,0,0,,1.50,0.80,0,3,2,0,,1,,,417,8,875,375,-292,,,,4,3,1,375,rejected,sub_placeholder,,,no
2023,2023_mud_hens,mud_hens,Mud Hens,2023_mud_hens_sub_debo,sub_debo,sub_debo,sub debo,SUB DEBO,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Mud Hens?player=sub_debo,163,sub debo,6,,1,3,1,1,1,0,0,0,1,0,333,333,333,,,0,,0,0,0.00,333,1,,1,1000,0,,0.33,0.50,0,1,1,0,,1,,,333,3,667,333,0,,,,0,1,2,333,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_clay,sub_clay,sub_clay,sub Clay,SUB CLAY,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=sub_Clay,165,sub Clay,98,,1,3,1,1,1,0,0,0,0,0,333,333,333,,,0,,0,0,0.00,333,1,,0,0,1,,0.33,0.50,0,1,0,0,,1,,,333,3,667,667,0,,,,1,2,0,333,rejected,sub_placeholder,,,no
2023,2023_yard_goats,yard_goats,Yard Goats,2023_yard_goats_sub_clay,sub_clay,sub_clay,sub clay,SUB CLAY,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Yard Goats?player=sub_clay,166,sub clay,0,,1,3,1,1,1,0,0,0,0,0,333,333,333,,,0,,0,0,0.00,333,1,,0,0,0,,0.33,0.50,0,0,2,0,,1,,,333,3,667,333,0,,,,0,2,1,333,rejected,sub_placeholder,,,no
2023,2023_savanna_bananas,savanna_bananas,Savanna Bananas,2023_savanna_bananas_sub_auerbach,sub_auerbach,sub_auerbach,sub auerbach,SUB AUERBACH,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Savanna Bananas?player=sub_auerbach,190,sub auerbach,44,,2,5,1,1,1,0,0,0,0,0,200,200,200,,,1,,0,0,0.00,200,1,,0,0,0,,0.20,0.25,0,1,2,0,,0,,,200,5,400,200,-50,,,,0,3,1,200,rejected,sub_placeholder,,,no
2023,2023_trash_pandas,trash_pandas,Trash Pandas,2023_trash_pandas_sub_clay,sub_clay,sub_clay,sub clay,SUB CLAY,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Trash Pandas?player=sub_clay,191,sub clay,99,,1,5,2,1,1,0,0,0,1,0,200,200,200,,,1,,0,0,0.00,200,1,,1,250,1,,0.20,0.25,0,1,1,0,,1,,,200,5,400,400,0,,,,0,4,0,200,rejected,sub_placeholder,,,no
2023,2023_yard_goats,yard_goats,Yard Goats,2023_yard_goats_sub_bernstein,sub_bernstein,sub_bernstein,sub bernstein,SUB BERNSTEIN,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Yard Goats?player=sub_bernstein,192,sub bernstein,2,,2,5,1,1,0,0,0,1,2,0,200,200,800,,,0,,0,0,5.00,200,4,,0,0,0,,0.80,1.00,0,1,1,2,,0,,,400,5,1000,200,-133,,,,1,4,0,200,rejected,sub_placeholder,,,no
2023,2023_ghost_pirates,ghost_pirates,Ghost Pirates,2023_ghost_pirates_sub_ralph,sub_ralph,sub_ralph,sub-ralph,SUB RALPH,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Ghost Pirates?player=sub-ralph,199,sub-ralph,98,,1,4,0,0,0,0,0,0,1,0,0,0,0,,,1,,0,0,0.00,0,0,,0,0,1,,0.00,0.00,0,2,0,0,,0,,,0,4,0,250,0,,,,0,3,0,0,rejected,sub_placeholder,,,no
2023,2023_rail_riders,rail_riders,Rail Riders,2023_rail_riders_sub_boeckel,sub_boeckel,sub_boeckel,sub boeckel,SUB BOECKEL,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Rail Riders?player=sub_boeckel,202,sub boeckel,96,,1,2,0,0,0,0,0,0,0,0,0,0,0,,,1,,0,0,0.00,0,0,,0,0,0,,0.00,0.00,1,0,0,0,,0,,,0,2,0,0,0,,,,1,0,0,0,rejected,sub_placeholder,,,no
2023,2023_somerset_patriots,somerset_patriots,Somerset Patriots,2023_somerset_patriots_sub_4,sub_4,sub_4,Sub 4,SUB 4,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Somerset Patriots?player=Sub_4,204,Sub 4,67,,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0.00,0,0,,0,0,0,,0.00,0.00,0,0,1,0,,0,,,0,1,0,0,0,,,,0,1,0,0,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_max_metz,sub_max_metz,sub_max_metz,sub max metz,SUB MAX METZ,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=sub_max_metz,205,sub max metz,85,,1,3,0,0,0,0,0,0,0,0,0,0,0,,,0,,0,0,0.00,0,0,,0,0,0,,0.00,0.00,0,3,0,0,,0,,,0,3,0,0,0,,,,0,3,0,0,rejected,sub_placeholder,,,no
2023,2023_space_cowboys,space_cowboys,Space Cowboys,2023_space_cowboys_sub_dean,sub_dean,sub_dean,sub Dean,SUB DEAN,http://www.turbostats.com/webcast/site/2/stats/softball/lvc/valhalla2023_Space Cowboys?player=sub_Dean,206,sub Dean,0,,1,5,0,0,0,0,0,0,0,0,0,0,0,,,3,,0,0,0.00,0,0,,0,0,0,,0.00,0.00,0,0,2,0,,0,,,0,5,0,0,0,,,,0,2,0,0,rejected,sub_placeholder,,,no
